spec_id,short_descr,manufacturer,type,weight,megapixels,screen_size,dimensions
www.gosale.com//559,"['sony', 'alpha', 'nex3n', 'compact', 'interchangeable', 'lens', 'digital', 'camera', '1650mm', 'lens', 'kit', 'nex3nlb', 'black']",sony,slr,,,,
www.gosale.com//564,"['blackmagic', 'studio', 'hd', 'camera', 'mft', 'lens', 'mount']",blackmagic design,,,,,
www.gosale.com//1261,"['nikon', 'coolpix', 'l6', '6mp', 'digital', 'camera', '3x', 'optical', 'zoom']",nikon,,908.0,,,7.7h5.6w3.3d
www.gosale.com//547,"['olympus', 'omd', 'em10', 'compact', 'system', 'camera', '1442mm', '2rk', 'lens', 'silver']",olympus,slr,,,,
www.gosale.com//1273,"['panasonic', 'lumix', 'dmcsz3', '161mp', 'compact', 'digital', 'camera', '10x', 'zoom', 'black']",panasonic,point shoot,,,,
www.gosale.com//609,"['samsung', 'ecpl170', 'dualview', 'digital', 'camera', '16', 'mp', '5x', 'optical', 'zoom']",samsung,point shoot,,,,
www.gosale.com//438,"['canon', 'powershot', 'a430', '4mp', 'digital', 'camera', '4x', 'optical', 'zoom']",canon,,908.0,,,5.1h2.0w1.6d
www.gosale.com//803,"['panasonic', 'lumix', 'ts4', '121', 'tough', 'waterproof', 'digital', 'camera', '46x', 'optical', 'zoom', 'blue', 'bigvalueinc', 'accessory', 'saver', '16gb', 'bundle']",panasonic,,,,,
www.gosale.com//1038,"['canon', 'powershot', 'a2000is', '10mp', 'digital', 'camera', '6x', 'optical', 'image', 'stabilized', 'zoom']",canon,,908.0,,,
www.gosale.com//1396,"['konica', 'minolta', 'dimage', 'x1', '8mp', 'digital', 'camera', '3x', 'anti', 'shake', 'zoom', 'cradle']",konica minolta,,908.0,,,8.3h7.5w3.1d
www.gosale.com//1091,"['canon', 'powershot', 'sd400', '5mp', 'digital', 'elph', 'camera', '3x', 'optical', 'zoom']",canon,,227.0,,,3.5h2.1w0.8d
www.gosale.com//769,"['canon', 'powershot', 'sd1100is', '80mp', 'digital', 'camera', '3x', 'optical', 'image', 'stabilized', 'zoom', 'blue']",canon,,3178.0,,,3.4h0.9w2.2d
www.gosale.com//616,"['canon', 'powershot', 'elph', '530', 'hs', '101mp', 'digital', 'camera', '12x', 'zoom', 'wifi', '1080p', 'video']",canon,point shoot,,,,
www.gosale.com//1247,"['panasonic', 'lumix', 'dmcfz1000', '4k', 'qfhdhd', '16x', 'long', 'zoom', 'digital', 'camera']",panasonic,point shoot,,,,
www.gosale.com//838,"['canon', 'eos', '60d', 'digital', 'slr', 'essentials', 'accessory', 'kit', 'includes', '8gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'extended', 'replacement', 'lpe6', '2200', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'deluxe', 'slr', 'backpack', '52', 'pro', 'tripod']",butterflyphoto,,,,,
www.gosale.com//613,"['lowepro', 'lp36337', 'compact', 'ilc', 'courier', '80', 'grey']",lowepro,,,,,
www.gosale.com//572,"['canon', 'powershot', 'a520', '4mp', 'digital', 'camera', '4x', 'optical', 'zoom']",canon,,1135.0,,,9.0h6.0w3.0d
www.gosale.com//1467,"['leica', 'vlux', '40', '141mp', 'compact', 'digital', 'camera', '20x', 'zoom', '24480mm', 'lens']",leica camera,,,,,
www.gosale.com//1103,"['kodak', 'm583', 'digital', 'camera', 'bundle', '4gb', 'microsd', 'card', 'case']",kodak,,,,,
www.gosale.com//857,"['sony', 'alpha', 'nex5n', '161mp', 'compact', 'dslr', 'camera', '1855mm', 'lens', 'black']",sony,slr,,16.1,3.0,
www.gosale.com//1264,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', '40mm', 'lens', 'black', 'extended', 'life', 'battery', '32gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', '3', 'piece', 'pr']",bvi,,,,,
www.gosale.com//843,"['pentax', 'kr', 'digital', 'slr', 'camera', '1855mm', 'lens', 'black', 'huge', 'accessories', 'package', 'including', 'wide', 'angle', 'macro', 'lens', '2x', 'telephoto', 'lens', '3', 'pc', 'filter', 'kit', '16gb', 'sdhc', 'memory', 'card', 'much']",digital,,,12.4,,
www.gosale.com//1057,"['16gb', 'bundle', 'canon', 'powershot', 'sx130', 'digital', 'camera', 'includes', '16gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'deluxe', 'carrying', 'case', 'mini', 'tripod', 'clear', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//894,"['samsung', 'wb2200f', '164mp', 'smart', 'digital', 'camera', '60x', 'optical', 'zoom', 'wifi', 'fullhd', 'video']",samsung,point shoot,,,,
www.gosale.com//753,"['kodak', 'easyshare', 'z650', '61mp', 'digital', 'camera', '10x', 'optical', 'zoom']",kodak,,908.0,,,4.0h4.0w2.0d
www.gosale.com//818,"['canon', 'powershot', 'sx120', '10mp', 'digital', 'camera', 'w', '10x', 'zoom', '2300810']",canon,point shoot,,10.0,3.0,
www.gosale.com//509,"['panasonic', 'lumix', 'dmczs25', '161mp', 'compact', 'digital', 'camera', '40x', 'zoom', 'dmczs25s', 'silver']",panasonic,point shoot,,,,
www.gosale.com//1380,"['canon', 'powershot', 'sx130', 'digital', 'camera', 'ultimate', 'accessory', 'kit', 'includes', '16gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', '4aa', '2900', 'mah', 'rechargable', 'nimh', 'baterries', 'charger', 'deluxe', 'carrying', 'case', 'clear', 'lcd', 'screen', 'protectors', 'mor']",butterflyphoto,,,,,
www.gosale.com//1393,"['canon', 'eos', '6d', 'digital', 'slr', 'camera', '2', 'lens', 'kit', '24105mm', '70200mm', 'f28l', 'usm', '32', 'gb']",gid,,,,,
www.gosale.com//568,"['fujifilm', 'finepix', 's2950', '14mp', 'digital', 'camera', '18x', 'wide', 'angle', 'zoom']",fuji photo film,point shoot,,,,
www.gosale.com//820,"['nikon', 'coolpix', 'l3', '51mp', 'digital', 'camera', '3x', 'optical', 'zoom']",nikon,,454.0,,,4.5h1.0w3.0d
www.gosale.com//1212,"['canon', 'powershot', 'sd980', 'digital', 'elph', '121mp', 'digital', 'camera', 'w', '5x', 'ultra', 'wide', 'angle', 'optical', 'zoom', 'silver']",canon,point shoot,,12.0,,
www.gosale.com//574,"['sse', 'canon', 'powershot', 'sx500', 'digital', 'camera', 'w', 'advanced', 'camera', 'package', '6353b001']",sse,,,,,
www.gosale.com//498,"['sony', 'alpha', 'a7', 'fullframe', '243mp', 'digital', 'camera', 'body']",sony,slr,,,,
www.gosale.com//567,"['fujifilm', 'xt1', '16mp', 'compact', 'system', 'camera', 'black', 'body']",fuji photo film,,,,,
www.gosale.com//808,"['panasonic', 'lumix', 'ts20', 'tough', '161mp', 'waterproof', 'digital', 'camera', '4x', 'zoom', 'orange']",panasonic,point shoot,,,,
www.gosale.com//805,"['olympus', 'tough', 'tg620', 'ihs', 'waterproof', 'digital', 'camera', 'black']",olympus,,,,,
www.gosale.com//536,"['asus', 'transformer', 'pad', 'tf700tb1cg', '101', 'tablet', 'pc', 'android', '40', 'ice', 'cream', 'sandwich', 'champagne']",asus,,,,,
www.gosale.com//490,"['nikon', 'd50', '61mp', 'digital', 'slr', 'camera', '1855mm', 'f3556g', 'ed', 'afs', 'dx', 'zoom', 'nikkor', 'lens', 'camera', '1855mm', 'lens']",nikon,slr,2270.0,,,11.0h7.0w6.0d
www.gosale.com//1235,"['sony', 'dschx300b', 'digital', 'camera', 'bundle', '32gb', 'sdhc', 'memory', 'card', 'compact', 'gadget', 'bag', 'battery', 'pack', 'battery', 'charger']",sony,,,,,
www.gosale.com//939,"['2', 'pack', 'extended', 'life', 'replacement', 'battery', 'bls1', 'two', 'batteries', 'total', 'olympus', 'epen', 'epl1', 'evolt', 'e410', 'e400', '1400mah', 'free', 'pack', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//1176,"['nikon', 'coolpix', 'p510', '161mp', 'digital', 'camera', '42x', 'zoom', 'gps', 'location', 'tracking']",nikon,point shoot,,,,
www.gosale.com//1274,"['canon', 'powershot', 'sd880is', '10mp', 'digital', 'camera', '4x', 'wide', 'angle', 'optical', 'image', 'stabilized', 'zoom', 'silver']",canon,,454.0,,,3.7h2.2w0.9d
www.gosale.com//909,"['panasonic', 'lumix', 'gx7', '16mp', 'dslm', 'camera', 'g', 'vario', '1442mm', 'ii', 'lens', 'tiltlive', 'viewfinder']",panasonic,slr,,,,
www.gosale.com//1344,"['nikon', 'coolpix', 'l2', '6mp', 'digital', 'camera', '3x', 'optical', 'zoom']",nikon,,454.0,,,4.5h1.0w3.0d
www.gosale.com//565,"['canon', 'powershot', 'sd1100is', '8mp', 'digital', 'camera', '3x', 'optical', 'image', 'stabilized', 'zoom', 'pink']",canon,,3178.0,,,3.4h0.9w2.2d
www.gosale.com//942,"['sony', 'alpha', 'nex7', 'digital', 'camera', '1855mm', 'lens', 'black', 'package', '2']",sony,,,,,
www.gosale.com//544,"['olympus', 'omd', 'em5', '16mp', 'micro', '43', 'mirrorless', 'camera', 'silver', 'body']",olympus,point shoot,,,,
www.gosale.com//1414,"['sony', 'cybershot', 'dsct300r', '101mp', 'digital', 'camera', '5x', 'optical', 'zoom', 'super', 'steady', 'shot', 'red']",sony,,454.0,,,
www.gosale.com//1352,"['panasonic', 'dmclx3', '101mp', '25x', 'wide', 'angle', 'mega', 'optical', 'zoom', 'black']",panasonic,,908.0,10.1,3.0,2.2h1.0w4.2d
www.gosale.com//877,"['canon', 'powershot', 'sx160', '16mp', 'digital', 'camera', '16x', 'zoom']",canon,point shoot,,,,
www.gosale.com//589,"['canon', 'powershot', 'elph', '310', 'hs', '121mp', 'digital', 'camera', '8x', 'zoom', 'full', '1080p', 'hd', 'video', 'blue']",canon,point shoot,,,,
www.gosale.com//1183,"['canon', 'powershot', 's100', '121mp', 'digital', 'camera', '5x', 'zoom', 'black']",canon,point shoot,,,,
www.gosale.com//1008,"['nikon', 'd5300', '242mp', 'digital', 'slr', 'camera', '18140mm', 'f3556g', 'ed', 'vr', 'afs', 'dx', 'zoom', 'lens']",nikon,slr,,,,
www.gosale.com//1143,"['ultimate', 'accessory', 'package', 'sony', 'alpha', 'nex3', 'includes', '8gb', 'sd', 'high', 'speed', 'error', 'free', 'memory', '2', 'extra', '1500', 'mah', 'replacement', 'npfw50', 'batteries', 'flexible', 'gripster', 'tripod', 'deluxe', 'carrying', 'case', 'lens', 'cleaning', 'kit']",butterflyphoto,,,,,
www.gosale.com//500,"['canon', 'powershot', 'sx210', '141', 'mp', 'digital', 'camera', '14x', 'wide', 'angle', 'optical', 'image', 'stabilized', 'zoom', '30inch', 'lcd', 'black']",canon,,,14.1,3.0,
www.gosale.com//632,"['canon', 'powershot', 'sx170', '16mp', 'digital', 'camera', '16x', 'zoom', '720p', 'hd', 'video', 'black']",canon,point shoot,,,,
www.gosale.com//1208,"['nikon', 'coolpix', 's51', '81mp', 'digital', 'camera', '3x', 'optical', 'vibration', 'reduction', 'zoom']",nikon,,908.0,,,
www.gosale.com//1449,"['panasonic', 'lumix', 'dmcts2', '141mp', 'waterproof', 'digital', 'camera', '46x', 'optical', 'zoom', 'silver']",panasonic,point shoot,,14.1,2.7,
www.gosale.com//495,"['canon', 'eos', 'rebel', 't3', '122mp', 'cmos', 'digital', 'slr', '1855mm', 'ii', 'lens', 'hd', 'video']",canon,slr,,12.2,2.7,
www.gosale.com//404,"['nikon', 'coolpix', 's6', '6mp', 'digital', 'camera', '3x', 'optical', 'zoom', 'wifi', 'capable']",nikon,,454.0,,,4.5h1.0w3.0d
www.gosale.com//407,"['nikon', 'd5100', '162mp', 'dslr', 'camera', '1855mm', 'f3556', 'afs', 'dx', 'vr', 'nikkor', 'zoom', 'lens']",nikon,slr,,16.2,,
www.gosale.com//774,"['fujifilm', 'xm1', '16mp', 'compact', 'system', 'digital', 'camera', 'kit', '1650mm', 'lens', 'black']",fuji photo film,slr,,,,
www.gosale.com//1084,"['casio', 'exilim', 'exfh100', '101mp', 'camera', '10x', 'ultra', 'wide', 'angle', 'zoom']",casio,point shoot,,10.1,,
www.gosale.com//734,"['fujifilm', 'xe1', 'digital', 'camera', 'body', 'black', 'bundle', 'fujifilm', 'xf', '60mm', 'f24', 'lens']",fuji photo film,,,,,
www.gosale.com//1387,"['fujifilm', 'finepix', 'hs30exr', 'digital', 'camera']",fuji photo film,,,,,
www.gosale.com//1153,"['nikon', 'd3100', 'digital', 'slr', 'camera', 'body']",nikon,slr,,,,
www.gosale.com//1019,"['canon', 'powershot', 'a3300', '16mp', 'digital', 'camera', '5x', 'zoom', 'black']",canon,point shoot,,,,
www.gosale.com//1391,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', '40mm', 'lens', 'black', 'extended', 'life', 'battery', '32gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', '3', 'piece', 'pr']",bvi,,,,,
www.gosale.com//1071,"['panasonic', 'lumix', 'dmczs15', '121', 'mp', 'digital', 'camera', '16x', 'optical', 'zoom', 'black', 'extended', 'life', 'bcg10', 'battery', 'deluxe', 'case', 'wstrap', 'usb', 'card', 'reader', 'accessory', 'saver', 'bundle']",panasonic,,,,,
www.gosale.com//868,"['olympus', 'pen', 'ep1', '123', 'mp', 'micro', 'four', 'thirds', 'interchangeable', 'lens', 'digital', 'camera', 'body']",olympus,point shoot,,,,
www.gosale.com//1420,"['sony', 'nex5rkb', '161', 'mp', 'compact', 'interchangeable', 'lens', 'digital', 'camera', '1855mm', 'lens', '3', 'lcd', 'black', 'sony', 'sel', '55210mm', 'f4563', 'lens', 'sony', '32gb', 'class', '10', 'sd', 'card', 'sony', 'camera', 'case', 'extra', 'sony', 'npfw50', 'battery', 'pack', 'tiffen', '49mm', 'filter', 'accessory', 'ki']",sony,,,,,
www.gosale.com//420,"['panasonic', 'lumix', 'dmclx5', '101mp', 'digital', 'camera', '38x', 'zoom', 'black']",panasonic,point shoot,,10.1,,
www.gosale.com//1456,"['fujifilm', 'finepix', 's2950', '14', 'mp', 'digital', 'camera', 'fujinon', '18x', 'wide', 'angle', 'optical', 'zoom', 'lens', '3inch', 'lcd', 'international', 'version', 'warranty', 'black', '16gb', 'sdhc', 'memory', 'usb', 'card', 'reader', 'set', '4', 'nimh', 'rechargeable', 'batteries', 'acdc', 'charger', 'memory', 'ca']",fuji photo film,,,,,
www.gosale.com//1421,"['samsung', 'gc110', 'galaxy', 'digital', 'camera', 'white', '32gb', 'microsdhc', 'memory', 'card', 'lithium', 'ion', 'rechargeable', 'battery', 'carrying', 'case', 'memory', 'wallet', 'table', 'top', 'tripod', 'lens', 'cleaning', 'kit', 'lcd', 'protector', 'usb', 'sdhc', 'reader']",ebasket,,,,,
www.gosale.com//569,"['sony', 'alpha', 'a5000', '201mp', 'camera', '1650mm', 'oss', 'lens', 'black']",sony,slr,,,,
www.gosale.com//1058,"['nikon', 'd40x', '102mp', 'digital', 'slr', 'camera', 'body']",nikon,slr,1362.0,,,
www.gosale.com//394,"['sony', 'dscw830b', '201mp', 'digital', 'camera', 'black']",sony,point shoot,,,,
www.gosale.com//605,"['panasonic', 'lumix', 'dmczs7', '121mp', 'digital', 'camera', '12x', 'ois', 'zoom', 'hd', 'video', 'blue']",panasonic,,,12.1,3.0,
www.gosale.com//1166,"['sony', 'dscrx10b', 'cybershot', '202mp', 'digital', 'camera']",sony,point shoot,,,,
www.gosale.com//549,"['pentax', 'k5', '163', 'mp', 'digital', 'slr', 'black', 'pentax', '1855', 'f3556', 'ii', 'af', 'lens', 'pentax', 'f', '50200', 'auto', 'focus', 'lens', '2', 'lens', 'kit', 'w32gb', 'sdhc', 'memory', '2', 'extended', 'life', 'batteries', 'acdc', 'charger', '3', 'piece', 'filter', 'kit', 'uv', 'filter', 'sdhc', 'usb', 'card', 'reader', 'shock', 'pr']",pentax,,,,,
www.gosale.com//1101,"['sony', 'cybershot', 'dsct77', '101', 'mp', 'hd', 'digital', 'camera', 'w', '4x', 'optical', 'zoom', 'black']",sony,,454.0,,,
www.gosale.com//469,"['pentax', 'istdl', '61mp', 'digital', 'slr', 'camera', 'da', '1855mm', 'f3556', 'al', 'digital', 'slr', 'lens']",pentax,slr,1816.0,,,13.1h6.1w4.7d
www.gosale.com//496,"['panasonic', 'lumix', 'dmcts3', '121mp', 'ruggedwaterproof', 'digital', 'camera', '46x', 'zoom', 'dmcts3a', 'blue']",panasonic,point shoot,,12.1,2.7,
www.gosale.com//1376,"['advanced', 'accessory', 'kit', 'canon', 'sx30is', 'sx30', 'includes', '16gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'extended', 'replacement', 'nb7l', '1300', 'mah', 'battery', 'acdc', 'rapid', 'battery', 'charger', 'deluxe', 'case', '52', 'inch', 'tripod', '67', 'inch', 'monopod']",butterflyphoto,,,,,
www.gosale.com//1115,"['sony', 'alpha', 'nex7', 'interchangeable', 'lens', 'digital', 'camera', 'body', 'package', '5']",sony,,,,,
www.gosale.com//763,"['battery', 'kit', 'canon', 'powershot', 's95', 'digital', 'camera', 'includes', 'replacement', 'nb6l', '1200', 'mah', 'extended', 'life', 'battery', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//916,"['fujifilm', 'finepix', 'a400', '41mp', 'digital', 'camera', '3x', 'optical', 'zoom']",fuji photo film,,908.0,,,3.7h2.4w1.1d
www.gosale.com//501,"['pentax', 'k5', '163mp', 'weatherproof', 'digital', 'slr', 'body']",pentax,slr,,,,
www.gosale.com//1056,"['fujifilm', 'xe2', '163mp', 'compact', 'system', 'digital', 'camera', 'body', 'silver']",fuji photo film,,,,,
www.gosale.com//603,"['panasonic', 'lumix', 'dmclx1s', '8mp', 'digital', 'camera', '4x', 'image', 'stabilized', 'optical', 'zoom']",panasonic,,1362.0,,,9.0h9.0w9.0d
www.gosale.com//1464,"['casio', 'exilim', 'qvr61', '6mp', 'digital', 'camera', '3x', 'optical', 'zoom']",casio,,454.0,,,
www.gosale.com//1313,"['olympus', 'stylus', 'tg850', 'tough', 'ihs', '16mp', 'digital', 'camera', 'black']",olympus,point shoot,,,,
www.gosale.com//418,"['canon', 'powershot', 'g10', '147mp', 'digital', 'camera', '5x', 'wide', 'angle', 'optical', 'image', 'stabilized', 'zoom']",canon,,908.0,,,4.3h3.1w1.8d
www.gosale.com//1255,"['nikon', 'coolpix', 's8000', '14mp', 'digital', 'camera', '10x', 'wide', 'ed', 'vr', 'zoom', 'black']",nikon,,,14.2,,
www.gosale.com//1175,"['nikon', 'd800e', '363mp', 'cmos', 'fxformat', 'digital', 'slr', 'camera', 'body']",nikon,slr,,,,
www.gosale.com//1021,"['canon', 'eos', 'digital', 'rebel', 't3i', '18mp', 'slr', 'camera', '1855mm', '75300mm', 'lens', 'kit']",canon,,,,,
www.gosale.com//873,"['nikon', 'coolpix', 'p7000', '101mp', 'digital', 'camera', '71x', 'zoom']",nikon,point shoot,,10.1,3.0,
www.gosale.com//785,"['canon', 'eos', '7d', '18mp', 'dslr', 'camera', 'body']",canon,slr,,18.0,3.0,
www.gosale.com//1127,"['canon', 'powershot', 'sx280', 'hs', '12mp', 'digital', 'camera', '20x', 'zoom', 'red']",canon,point shoot,,,,
www.gosale.com//478,"['nikon', '1', 'aw1', '142mp', 'waterproof', 'shockproof', 'digital', 'camera', 'system', 'aw', '11275mm', 'f3556', 'lens', 'black']",nikon,slr,,,,
www.gosale.com//926,"['olympus', 'stylus', '740', '71mp', 'digital', 'camera', 'digital', 'image', 'stabilized', '5x', 'optical', 'zoom', 'silver']",olympus,,908.0,,,
www.gosale.com//1286,"['gripster', '16gb', 'bundle', 'canon', 'powershot', 'sx130', 'digital', 'camera', 'includes', 'gripster', '16gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'clear', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//1460,"['nikon', 'd7100', '241mp', 'digital', 'slr', '18105mm', 'f3556', 'afs', 'dx', 'vr', 'ed', 'nikkor', 'lens']",nikon,slr,,,,
www.gosale.com//935,"['pentax', 'optio', 'wg1', 'adventure', 'proof', '14mp', 'waterproof', 'digital', 'camera', '5x', 'zoom']",pentax,point shoot,,14.0,2.7,
www.gosale.com//1053,"['nikon', 'coolpix', 's9', '6mp', 'digital', 'camera', '3x', 'optical', 'zoom']",nikon,,908.0,,,7.7h5.7w3.3d
www.gosale.com//518,"['samsung', 'dv300f', '16mp', 'dualview', 'digital', 'camera', 'builtin', 'wifi']",camera,point shoot,,,,
www.gosale.com//780,"['nikon', 'coolpix', 'p5000', '10mp', 'digital', 'camera', '35x', 'optical', 'vibration', 'reduction', 'zoom']",nikon,,908.0,,,
www.gosale.com//1182,"['canon', 'eos', '60d', '18mp', 'cmos', 'dslr', 'camera', '18135mm', 'f3556', 'ud', 'standard', 'zoom', 'lens', 'kit']",canon,slr,,18.0,3.0,
www.gosale.com//634,"['sony', 'alpha', 'nex5k', 'digital', 'camera', '1855mm', 'f3556', 'interchangeable', 'lens', 'nex5kb']",sony,2300810,,14.2,,
www.gosale.com//456,"['sony', 'alpha', 'dslra300k', '102mp', 'digital', 'slr', 'camera', 'super', 'steadyshot', 'image', 'stabilization', 'dt', '1870mm', 'f3556', 'zoom', 'lens']",sony,slr,1816.0,,,
www.gosale.com//827,"['sony', 'cybershot', 'dsct90', '121mp', 'digital', 'camera', '4x', 'optical', 'zoom', 'super', 'steady', 'shot', 'image', 'stabilization']",sony,point shoot,,12.1,3.0,
www.gosale.com//1458,"['sony', 'cybershot', 'dscrx100m', 'ii', '202mp', 'digital', 'camera']",sony,point shoot,,,,
www.gosale.com//503,"['panasonic', 'lumix', 'dmcfz18k', '81mp', 'digital', 'camera', '18x', 'wide', 'angle', 'mega', 'optical', 'image', 'stabilized', 'zoom', 'black']",panasonic,,2270.0,,,3.0h4.6w3.5d
www.gosale.com//577,"['olympus', 'stylus', '550uz', '71mp', 'digital', 'camera', 'dual', 'image', 'stabilized', '18x', 'optical', 'zoom']",olympus,,1362.0,,,
www.gosale.com//482,"['canon', 'eos', '5d', 'mark', 'iii', '223mp', 'digital', 'slr', 'body']",canon,slr,,,,
www.gosale.com//1050,"['fujifilm', 'xs1', '12mp', 'exr', 'cmos', 'digital', 'camera', 'f2856', 'telephoto', 'lens', '26x', 'manual', 'zoom', '24624mm']",fuji photo film,point shoot,,,,
www.gosale.com//1329,"['nikon', 'coolpix', 's6400', '16mp', 'digital', 'camera', '12x', 'zoom', 'red']",nikon,,,,,
www.gosale.com//1243,"['ricoh', 'gr', '162', 'mp', 'digital', 'camera']",ricoh cameras usa,point shoot,,,,
www.gosale.com//742,"['olympus', 'stylus', '1030sw', '101mp', 'digital', 'camera', '36x', 'optical', 'wide', 'angle', 'zoom', 'green']",olympus,,454.0,,,5.5h7.4w2.6d
www.gosale.com//920,"['fujifilm', 'xt1', '16mp', 'compact', 'system', 'camera', 'graphite', 'silver', 'body']",fuji photo film,,,,,
www.gosale.com//1326,"['sony', 'alpha', 'nex6lb2bdl', '161', 'mp', 'compact', 'system', 'camera', '1650mm', 'power', 'zoom', 'lens', '55210mm', 'lens']",sony,other,,,,
www.gosale.com//1190,"['sony', 'cybershot', 'dsch200', '201mp', 'digital', 'camera', '26x', 'zoom']",sony,point shoot,,,,
www.gosale.com//1177,"['nikon', 'd600', 'fxformat', 'digital', 'slr', 'camera', 'body', 'package', '1']",nikon,,,,,
www.gosale.com//1142,"['npw126', 'repacement', 'battery', 'fuji', 'xpro', '1', 'accessory', 'kit']",bvi,,,,,
www.gosale.com//1298,"['panasonic', 'lumix', 'ts4', '121', 'tough', 'waterproof', 'digital', 'camera', '46x', 'optical', 'zoom', 'orange', 'w32gb', 'sdhc', 'memory', '2', 'extended', 'life', 'bcf10', 'batteries', 'acdc', 'rapid', 'charger', 'deluxe', 'case', 'wstrap', 'usb', 'card', 'reader', 'mini', 'hdmi', 'cable', 'memory', 'card', 'wallet', 'accessory', 'sa']",panasonic,,,,,
www.gosale.com//1343,"['canon', 'powershot', 's95', 'sd4000', 'digital', 'c']",butterflyphoto,,,,,
www.gosale.com//615,"['battery', 'kit', 'canon', 'sx30is', 'sx30', 'digital', 'camera', 'includes', '2', 'extended', 'replacement', 'nb7l', '1300', 'mah', 'batterries', 'clear', 'lcd', 'screen', 'protectors', 'lens', 'cleaning', 'kit']",butterflyphoto,,,,,
www.gosale.com//1099,"['canon', 'powershot', 'elph', '110', 'hs', '161mp', 'digital', 'camera', '5x', 'zoom', '1080p', 'video', 'black']",canon,point shoot,,,,
www.gosale.com//1267,"['panasonic', 'lumix', 'dmczs15', '121', 'mp', 'digital', 'camera', '16x', 'optical', 'zoom', 'black', 'w32gb', 'sdhc', 'memory', 'card', '2', 'extended', 'life', 'bcg10', 'batteries', 'acdc', 'rapid', 'charger', 'deluxe', 'case', 'wstrap', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'accessory', 'saver', 'bundle']",panasonic,,,,,
www.gosale.com//430,"['panasonic', 'lumix', 'dmclx7k', '101', 'mp', 'digital', 'camera', '75x', 'zoom', 'black']",panasonic,point shoot,,,,
www.gosale.com//546,"['sony', 'cybershot', 'dsct50', '72mp', 'digital', 'camera', '3x', 'optical', 'zoom', 'silver']",sony,,454.0,,,3.8h2.2w0.9d
www.gosale.com//1042,"['canon', 'eos', '6d', 'digital', 'slr', 'camera', '2', 'lens', 'kit', '24105mm', 'canon', '70200mm', 'ii', '32', 'gb']",gid,,,,,
www.gosale.com//947,"['sony', 'cybershot', 'dschx9v', '162mp', 'exmor', 'r', 'cmos', 'digital', 'camera', '16x', 'zoom', '3d', 'sweep', 'panorama', 'full', 'hd', 'video']",sony,2300810,,16.2,,
www.gosale.com//1128,"['sony', 'alpha', 'nex5t', 'compact', 'interchangeable', 'lens', 'digital', 'camera', 'body']",sony,point shoot,,,,
www.gosale.com//784,"['canon', 'powershot', 'elph', '520', 'hs', '101mp', 'digital', 'camera', '12x', 'wideangle', 'zoom', '1080p', 'video', 'black']",canon,point shoot,,,,
www.gosale.com//788,"['nikon', 'coolpix', 's60', '10mp', 'digital', 'camera', '5x', 'optical', 'vibration', 'reduction', 'vr', 'zoom', 'crimson', 'red']",nikon,,454.0,,,3.8h0.9w2.4d
www.gosale.com//408,"['panasonic', 'lumix', 'dmcg2', '121mp', 'live', 'mos', 'interchangeable', 'lens', 'camera', 'touchscreen', '1442mm', 'g', 'vario', 'f3556', 'mega', 'ois', 'lens']",panasonic,,,12.1,3.0,
www.gosale.com//1012,"['sony', 'cybershot', 'dschx300', 'digital', 'camera', 'cs', 'starters', 'kit', 'includes', '8gb', 'sdhc', 'memory', 'card', 'sd', 'card', 'reader', 'sony', 'npbx1', 'replacement', 'battery', 'rapid', 'charger', 'case', '3', 'year', 'extended', 'warranty', 'cleaning', 'kit', 'lens', 'pen']",sony,,,,,
www.gosale.com//1250,"['kodak', 'easyshare', 'v803', '8mp', 'digital', 'camera', '3x', 'optical', 'zoom']",kodak,,454.0,,,
www.gosale.com//453,"['kodak', 'easyshare', 'm590', 'slim', 'digital', 'camera', '5x', 'zoom', 'blue']",kodak,,,14.0,,
